"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825.589677429138","884.670193995389","915.989364097692","947.920642425519","1022.35450274383","1055.26270705375","1108.07571217173","1160.3856276173","1185.6929309786","1232.58760018006","1315.97063162829","1387.7978093459","1390.16949113718","1453.40817330507","1543.01887757335","1629.15925265183","1720.62604038916","1814.09516324774","1949.50407933829","2039.90505424798","2153.12640639207","2264.32993860273","2474.08354992619","2656.35882853543","2887.63157331575","2931.62049538472","2925.53214568147","3495.52880048305","3808.16244333442","4087.61116611913","3967.82017915997","4209.75939278622","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4207.59615062683","4214.97097146687","4763.45366123089","3783.89776741463","4724.50775593986","5192.11225926663","5833.78438222013","6523.73819209339","7286.88213716348","9457.81455147156","11919.6784495797","12211.3546184451","12492.7676687247","11746.626949751","12501.6449021818","12507.0924095494","12613.0680827519","13125.3483716561","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14836.33614571","14526.0121753703","14902.00808481","15926.5194431625","17096.7030966839","17878.054936249","18436.9279662307","19125.0701237442","19319.0904939458","20579.365916514","21501.9984305675","22526.4247769734","23306.2795376277","23990.0792754781","25103.3171068436","25677.4190803252","27732.7555525141","29332.4991644673","29827.1425475385","30679.0352007749","31224.7489918291","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39933.5744436033","42218.5377148394","42520.7544165013","45926.1391467345","45375.9346212543","47286.2377983293","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16604.7680247073","17247.1650009176","17878.8257122301","18350.9681232805","19202.988489903","19971.6346974253","20862.1720001473","21795.9723732695","22371.2666218692","23234.7442476671","24662.6870598597","25427.5327885606","26213.4502337754","26993.0357061311","28422.3168727701","29756.1892535889","31732.4713848811","33283.7623031536","34157.7572249978","33232.6405246319","34500.0094806135","35940.6384504711","36914.3944005823","38213.4524702746","39319.9938597356","40425.4797693392","41788.9124284629","43383.660342992","45078.0112159538","46651.3982942208","45128.7344956242","48602.5525382839","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26296.7247384135","27457.7816682162","29065.536249123","30233.081782328","31146.331484621","32789.1157843785","33825.9972546119","35906.4913353372","36711.9594933325","36821.770766399","39581.1002204065","41745.8064484949","41423.6996751428","40641.5594601396","41633.9337509708","43198.0219540474","46090.0997859602","48588.5587606196","52665.0252707649","55272.6222338459","53255.6064232312","50267.6468570866","50308.4628218068","47520.0737459247","44573.9741880282","36449.0884881843","33800.292052506","34218.3881261022","35029.4377260098","35241.222343068","34910.8532670212","37676.0574024828","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10972.8578006629","11539.5642352562","12093.5238155858","12670.2063056969","14010.960618188","14960.5150013154","16812.9873941503","18600.8211403426","20083.0227939334","20312.4035342373","22002.2705765344","23826.6187690698","24944.4077557998","25189.0069302824","24942.9105302155","21211.0584657166","20675.4439612994","22107.6533590004","22710.2785264498","23376.162625356","22168.2519510411","23649.9405550149","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017.05760785551","2121.17061070078","2276.13018077994","2311.1442856502","2378.64520531791","2474.8904980997","2563.07268942414","2557.39947148932","2576.55586856133","2632.17497226549","2721.48054790024","2793.96521343929","2836.61737134008","2993.4464967182","3232.70897830908","3475.58661388247","3715.38749917214","3915.45268293926","3970.97128086713","4018.99258292213","4040.59084878707","4149.38435764537","4189.26856322137","4302.06374743648","4474.06216638275","4652.60987355253","4733.54610150774","4891.71977393238","5235.59479457438","5375.21871071797","5278.41860157866","5748.00595195309","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5082.61748202931","5629.75618208597","6102.65447947","6453.93908709187","6642.36319934425","6761.51454548468","7022.61547973221","7453.63254200086","7930.52941915698","8192.78641157068","8437.86617943138","8509.42914470161","8664.94765175866","9032.1267602578","9782.50905509564","10610.1700032085","11662.7080722882","13166.913565808","14473.5133144709","14481.8924977996","15234.9711158603","17005.6373546443","18757.9647816836","20885.4539709176","22971.0796033967","25392.1416678713","27902.7681266779","30526.3798548751","31869.2187984921","32874.8910250624","26907.3589156956","31900.9417472655","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3351.98581706505","3467.91244022108","3456.71140604931","3650.292008994","4105.18059178516","4416.12425860398","4537.79935201821","4826.26201085862","4776.20581971897","4834.64783368216","5000.77871191954","5076.38727204205","5373.09604032452","5647.66910871758","6027.77355521635","6548.04828658198","7198.50563879803","7961.29629613321","8791.25863194168","8881.92551488583","9664.27127150208","10400.948481172","10679.7977510315","11196.3777289241","11410.3291928696","11481.464556988","11933.6003263784","12442.7464624852","12999.5507569875","13272.6508348294","11789.0292775148","13748.5336151609","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.61728149901","2676.26834119984","2684.64905094235","2742.8143710203","2856.18274531414","2980.45013632556","3136.1451742418","3273.82716099454","3215.25863877632","3292.02874255358","3437.10869797729","3545.85068025667","3658.68975528054","3842.34661788903","4121.95156075657","4375.79506966788","4661.96261246099","5005.59101545659","5224.59099898587","5236.97757139917","5587.06613703995","5818.59366825987","6244.17792430349","6559.71277615463","6905.11304575314","7122.72473542838","7614.7731934884","8001.75648006143","8565.59071007976","9100.3854775636","8198.9675013519","8892.78934599976","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9631.9586618227","10429.3174571875","10958.2745373974","10794.1097410859","11606.3405236297","12491.9936452983","12963.7952264582","13760.6962724247","13396.3471236878","12778.3006358123","13159.7335730103","14566.6895588214","15334.5416206362","15193.8953376753","16460.4899110422","17880.5766012149","18022.4426213912","17594.688861591","18007.2458984331","18348.5123370672","16825.885444641","15144.5689629446","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1716.96381227338","1883.08672278492","2115.52906234108","2467.45442760605","2573.87153942546","2450.12471110022","2592.76738970259","2445.31847308239","2297.03010846151","2291.22711571486","2207.15410220113","2178.90892495194","2136.57376978282","2153.39380000389","2198.39602252334","2334.89055163263","2457.95152533252","2637.96180447355","2599.1232550897","2709.80532599772","2930.76964838656","2938.24939804332","3046.78367144486","3133.19024853737","3530.49907161425","3704.96272023941","3851.26492650684","3966.94743172774","3957.27846616098","4114.48353487691","3946.50751392608","4040.03944593112","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6185.4024715535","5924.90329341133","6193.31664598611","6560.41530704049","7040.27598553275","7685.56807655219","8278.08069807272","8936.60806239934","9487.97212847736","10040.8983752327","10674.1823615439","11121.8516324079","11804.2662616752","12289.0826187898","13353.7550701522","13896.7933802514","15151.3617209107","16804.9640576299","18303.3529197977","19240.1343388174","20889.7553085383","22658.3773208624","23589.147574329","24319.8802935067","25316.331544595","26822.6642478408","28165.8365529133","29958.1207092074","32027.6027335558","34976.0444451627","35315.7172595773","38134.8333890044","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1473.88960751869","1500.97515265001","1545.08562182822","1549.36408255086","1537.42499639956","1572.72126672091","1652.85223525466","1758.20348098885","1874.73376891585","1945.77336108935","2057.26596571893","2134.63062139098","2194.87199873594","2109.54932631335","2387.00705933725","2528.02108364027","2689.71393297028","2845.07660474982","2998.83080003049","3065.33738333902","3207.40741837644","3316.11924524895","3373.6172304605","3512.99215193678","3600.47657921983","3417.74441664112","3406.34527257266","3493.00701683436","3573.09246827702","3653.50420605607","3512.44454625804","3669.89668214666","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13408.7073603645","14081.6274103275","14962.9832979307","15894.6631835196","16757.2539886005","17722.4373635818","18258.4941368344","19299.5559190714","20478.1532556059","21776.6904722741","22935.2028836808","24879.2175833676","25465.6735672848","25965.8790162219","28989.6282931868","29346.9235217744","29952.6363603839","30582.9873125009","30774.7601678108","30533.3834398909","30928.7909301353","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7546291317","35040.6949804391","36261.0652552172","34160.8616346184","35850.3219311934","",
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11780.3258610425","12740.0134360762","13182.5672660439","13203.1411483529","13578.6010596643","14407.0968213967","14921.6678852733","15788.6723531217","16687.4508254915","17718.1515724418","18880.3149315496","19528.6408259892","20356.647299736","20852.1470276899","21477.9532429352","22725.2774946084","24681.1381020272","25736.3500215256","26665.8372952939","26459.1641011665","27260.5535055665","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29660.8960672526","31607.7542431733","33044.7167387479","34928.5435337746","37299.287767416","34880.5206583501","36047.0996725446","",
